baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNF806	0.309822027055818	0.95633395828878	4.67146212551054	0.204718337127536	0.837792192867375	NA
LOC107985946	0.110813331660881	0.161365825499281	6.12047839865827	0.0263649040138196	0.978966286952824	NA
LOC100144595	0	NA	NA	NA	NA	NA
LOC107985956	0	NA	NA	NA	NA	NA
LOC105373750	0	NA	NA	NA	NA	NA
LOC107985805	0	NA	NA	NA	NA	NA
LOC105373759	0.729756336208084	-1.91377134534096	2.55756029958851	-0.748280048626367	0.45429125613602	NA
LOC105373780	0.706080349025427	-0.164294714119859	2.50969865392287	-0.0654639208827132	0.947804631656643	NA
LOC729254	0	NA	NA	NA	NA	NA
LOC107985971	8.10832643373557	1.13459588580208	0.803130405063569	1.41271688713152	0.157738984230961	NA
LOC100130451	0.24094186523578	-0.168819439619084	5.98803087850637	-0.0281928138054615	0.977508368700186	NA
LOC105373926	1.08030303335295	-1.31986644672829	2.28093444400344	-0.57865163560409	0.562824256029621	NA
LOC105373944	5.81796817906822	0.577327572339109	1.02300360846807	0.564345587405746	0.572518962116205	NA
LOC100287387	4.93384650979856	-0.287050867629862	1.33391340679463	-0.215194529245824	0.829615656046302	NA
LOC401040	0	NA	NA	NA	NA	NA
LOC101927509	5.56459004085857	1.05010461755301	1.1356475491643	0.92467475347062	0.355135115662941	NA
LOC107986004	0	NA	NA	NA	NA	NA
CHL1-AS2	0	NA	NA	NA	NA	NA
LOC107986062	0	NA	NA	NA	NA	NA
LOC401052	1.12388837320971	-1.00132370343208	2.20924027360596	-0.453243459027525	0.650373441718645	NA
FANCD2P2	0	NA	NA	NA	NA	NA
LOC105377641	0	NA	NA	NA	NA	NA
LOC339862	0	NA	NA	NA	NA	NA
LOC105377021	0	NA	NA	NA	NA	NA
LOC105377022	2.18471577575616	-2.63300894358452	1.90669548199238	-1.38092787676467	0.167301137625221	NA
LOC101928592	6.45546260309658	-0.86921110126112	1.57787613032965	-0.550874105104513	0.581719979797727	NA
PRSS43	0	NA	NA	NA	NA	NA
LOC107986084	3.81394300947498	-2.47324339797977	1.50874455991263	-1.63927245452536	0.101156530067103	NA
LOC107986035	0.474168271842057	1.85225104795929	3.5570300428936	0.520729660875315	0.602555108903404	NA
LOC105377135	0.90418910572349	0.252003901554375	2.61083082080915	0.096522493738707	0.923105609910982	NA
LOC105377650	0.354365507675318	-0.220903670262292	3.49042970291346	-0.0632883882686146	0.949536862046662	NA
LOC101930420	0	NA	NA	NA	NA	NA
LOC107986037	0	NA	NA	NA	NA	NA
LOC105374013	7.52772872108779	0.679566977598913	1.5977030147944	0.425339985783505	0.670588848542455	NA
LOC107986113	0.652557707376815	-0.341577985641168	2.92875401002648	-0.116629114111936	0.90715396543911	NA
LOC105374312	0.118108822870736	-1.87435040029755	6.11059602534444	-0.306737737615686	0.759043003060903	NA
LOC105374089	0	NA	NA	NA	NA	NA
LOC105374103	0	NA	NA	NA	NA	NA
TMEM183B	3.83721264570322	0.986176699424254	1.52971070794552	0.64468183055915	0.519133393183215	NA
FAM188B2	0.0368475625404247	-1.28126165693672	6.12047839865827	-0.209340115834343	0.834182737556188	NA
C3orf79	0	NA	NA	NA	NA	NA
LOC105374314	0	NA	NA	NA	NA	NA
LINC02054	0.469224583707725	-0.587217182709283	4.16052167573286	-0.141140277223972	0.887759125487103	NA
LOC102724877	0.0686119766537955	-0.571214739239502	6.11268655460804	-0.0934474120563065	0.92554812589871	NA
LOC105374299	0	NA	NA	NA	NA	NA
LOC105374301	0.0310001165797903	-1.28126165693672	6.12047839865827	-0.209340115834344	0.834182737556188	NA
LOC107986175	0.167719660792831	0.779145119185249	6.0919604479853	0.1278972714675	0.898230270367121	NA
FAM157A	0.333892476406548	-0.662380893971592	6.1115141739908	-0.108382452386437	0.913692320101053	NA
LOC101059949	0	NA	NA	NA	NA	NA
LOC107986244	0.589886272489262	0.139368442898047	2.89558124448219	0.0481314220292133	0.961611504059795	NA
LOC107986211	0.496429137055184	0.271560598488466	3.11428316399953	0.0871984287195366	0.930513788301125	NA
LOC101928548	0.273852594892225	-2.8629835217276	4.73296979440487	-0.604902132507185	0.545244026145907	NA
LOC107986255	0	NA	NA	NA	NA	NA
LOC389199	1.4776273095944	0.56331025789828	2.0224841753619	0.278523938412266	0.780610191554477	NA
FAM86KP	0.556297557689149	0.367405657025041	3.41994026527503	0.107430431097163	0.914447513676095	NA
LOC100133128	0	NA	NA	NA	NA	NA
LOC107986213	0	NA	NA	NA	NA	NA
LOC101928879	0.212571644993123	1.54756627344915	6.10396001182205	0.253534798794856	0.79985497381614	NA
LOC100506514	1.20245261056299	-1.98067965974773	2.25148550789496	-0.879721256389333	0.379010331276099	NA
LOC107986215	0.322396830310242	-1.35959053796257	6.08891122122716	-0.223289597854994	0.823310122619851	NA
LOC105377310	0.75884353790948	-0.836323079865862	2.43018391277606	-0.344139830516164	0.730741129805523	NA
LOC107986216	0	NA	NA	NA	NA	NA
ZCCHC23	0	NA	NA	NA	NA	NA
LOC107986192	1.73139381131528	-2.69099991934852	1.92091709742417	-1.40089331442621	0.161245978301029	NA
LOC105377622	0.12491471349289	-0.349410109750518	6.09945976019966	-0.0572854192809824	0.954317835007375	NA
ANP32C	0.732133192756255	-0.278101311494937	3.24988581155725	-0.0855726408927822	0.93180614806614	NA
LOC285500	1.86102502632505	-0.536817559314845	1.89180448507061	-0.283759534112115	0.776594667403129	NA
LOC107986217	0	NA	NA	NA	NA	NA
LOC101929895	1.30672190188215	-1.02637389117702	2.09376527337626	-0.490204849716494	0.623988949383089	NA
LOC105369214	0.423505816265996	0.477180682462118	3.30390157722644	0.144429448428879	0.885161364105994	NA
LOC105378979	0.197856829871422	1.28623063166387	6.09590970975061	0.21099896371603	0.832888079987751	NA
LOC107986351	0	NA	NA	NA	NA	NA
LOC107986354	0	NA	NA	NA	NA	NA
LOC101929599	0	NA	NA	NA	NA	NA
LOC107986352	0	NA	NA	NA	NA	NA
LOC107986353	0	NA	NA	NA	NA	NA
LOC105379045	2.68871350095459	-0.169756474577013	1.82450380038035	-0.0930425436996206	0.925869762807444	NA
MTRNR2L2	0.243475103394777	0.904166747051604	6.11304027958357	0.147907866740443	0.882415479735686	NA
LOC102724720	1.25038017446285	-1.62707896910631	2.19028429190014	-0.742861999751992	0.457565234244461	NA
LOC101929747	7.10396261156389	-1.34762871439576	0.882773640188083	-1.52658467929405	0.126864319105155	NA
LOC100652833	0	NA	NA	NA	NA	NA
LOC100505841	0.221916214030429	1.23949689744385	5.07723131723099	0.244128506266254	0.807131295538665	NA
LOC105379198	0.424903301587683	1.46069766820257	3.55820227417456	0.410515635607429	0.681427736171152	NA
LOC107984115	3.40479081487142	-1.68416506636031	1.51592260442689	-1.1109835432509	0.266575432979666	NA
LOC105379177	0.774183328358899	-0.950363875980734	2.4351435434276	-0.390270166432589	0.696336781435895	NA
LOC101060024	0.0697049811965552	0.105281674656151	6.1164027484084	0.017213005582987	0.986266686771984	NA
C5orf66	0.0680615102938735	-0.559980005244359	6.12047839865827	-0.0914928488869624	0.927100988166972	NA
FBXL21	4.50723054127224	1.25987045652466	1.41066788919293	0.89310210161901	0.371802497635001	NA
LOC105378230	0	NA	NA	NA	NA	NA
LOC101928093	0	NA	NA	NA	NA	NA
LOC105377746	0	NA	NA	NA	NA	NA
LOC105377752	0	NA	NA	NA	NA	NA
LOC102724657	0.346267517989892	-1.13646838106271	3.83384836306815	-0.296430185400764	0.766901576011331	NA
LOC107984119	4.71569990888723	-0.889867043759154	1.07527464529722	-0.827571865151884	0.407913007259902	NA
LOC101927353	0	NA	NA	NA	NA	NA
LOC107986554	0	NA	NA	NA	NA	NA
LOC107983965	0	NA	NA	NA	NA	NA
LOC100130357	1.562594073684	-0.0409131888380335	1.97335840413398	-0.0207327714784728	0.983458826774351	NA
LOC105375106	0.899143717712633	2.38089160542752	2.16938667441568	1.09749526606123	0.272424949025116	NA
LOC105375107	0	NA	NA	NA	NA	NA
LOC107986531	0	NA	NA	NA	NA	NA
LOC107986596	0.934535990324882	0.520726849554684	2.28187037254126	0.228201766332048	0.819489388332221	NA
CNPY3-GNMT	84.9373717058627	-0.425654588211317	0.261512498170124	-1.62766441829642	0.103596061740139	0.287178701449772
MTRNR2L9	0.109240400237659	-1.27929437577643	6.11456543702916	-0.209220816908616	0.834275862475872	NA
LOC441155	0.230699210338275	-0.281303281730965	4.38700150396107	-0.0641219934565723	0.948873089634879	NA
LOC107986615	2.83680613557655	1.59552199581938	1.35014210052422	1.18174375512021	0.237307391128687	NA
LOC107986532	0.0931395993488091	-1.22932976976059	6.11673835241816	-0.200977988420019	0.840715785589389	NA
LOC102724665	0	NA	NA	NA	NA	NA
LOC107986533	0	NA	NA	NA	NA	NA
LOC102724422	2.48967192584352	-0.35786644987848	1.58028615722377	-0.226456739016923	0.820846202518066	NA
LOC105377934	4.32884876084778	-2.70265104448992	1.5094156709429	-1.79052801459364	0.073369067761288	NA
LOC100996634	6.73986810003798	-2.02436656968933	1.53431855774901	-1.31939130858149	0.187038325929121	NA
LOC105378159	1.73633701294029	0.943669036364744	1.6396170421998	0.575542344387116	0.564924561311457	NA
C6orf99	188.596242514081	-0.284542382532508	0.26283323605169	-1.08259665637016	0.278987492078305	0.512211938542035
LOC105378105	0	NA	NA	NA	NA	NA
HGC6.3	0	NA	NA	NA	NA	NA
LOC105378148	0	NA	NA	NA	NA	NA
LOC105378161	0	NA	NA	NA	NA	NA
LOC101929692	0	NA	NA	NA	NA	NA
LOC102723872	0.0292915764649744	0.155478054416204	6.12008756516373	0.0254045473632116	0.979732284008494	NA
LOC105375112	0	NA	NA	NA	NA	NA
LOC105375116	0	NA	NA	NA	NA	NA
LOC107986752	0.0995836881842643	-1.23023396093571	6.11548405178287	-0.201167062250298	0.840567945510593	NA
WI2-2373I1.2	0	NA	NA	NA	NA	NA
LOC107986754	1.28334688825193	0.540223002149947	2.09528541986125	0.257827882077145	0.796539745004738	NA
LOC107986755	0	NA	NA	NA	NA	NA
LOC105375303	0.0387699338288991	-1.28126841232328	6.12047839865827	-0.209341219569399	0.83418187598981	NA
LOC105375131	0	NA	NA	NA	NA	NA
LOC107986724	0	NA	NA	NA	NA	NA
LOC107986762	1.07707274324733	-1.92593346022534	2.20355410919632	-0.874012329530573	0.382111539274686	NA
LOC107986777	0	NA	NA	NA	NA	NA
LOC107983953	0.481151486717099	-2.37187732171952	4.72086363178888	-0.50242445169312	0.615368982663774	NA
C7orf71	0	NA	NA	NA	NA	NA
LOC107986726	0.0689717027390683	-1.67616862616522	6.11286515839356	-0.274203435334031	0.78392828824994	NA
LOC101928208	1.80681771558819	0.994643742365916	1.91549533638748	0.51926189715594	0.603578120415217	NA
LOC101928268	0.0704704664087599	-0.559973249857793	6.12047839865827	-0.0914917451519068	0.927101865141931	NA
FLJ20712	0.993315709532107	0.176866616296034	2.56288008582542	0.0690108824342715	0.944980957222982	NA
TARP	0	NA	NA	NA	NA	NA
LOC105375254	0.20450779920784	0.531136231991937	6.11222001670409	0.0868974334268718	0.930753039633216	NA
LOC107986791	7.06018005214552	-0.217305350736507	0.825785049566969	-0.263150018095459	0.792434953173308	NA
C7orf65	0	NA	NA	NA	NA	NA
C7orf69	32.4512612611426	0.0359182483648276	0.547601767534268	0.0655919145888803	0.947702726475448	NA
LOC107986794	0.0585831529299488	0.531900647728819	6.11224211396659	0.08702218233689	0.930653880036527	NA
LOC107986797	0.863751993618406	-0.880965297469624	2.4810779172766	-0.355073611890687	0.722534444932758	NA
LOC101060341	0.0336229038683352	0.161332046731545	6.12047839865827	0.0263593850387434	0.978970688927959	NA
LOC107986800	0.107353505433373	-1.16762826315906	6.10997497962989	-0.191101971293144	0.848445703232721	NA
LOC100287294	0	NA	NA	NA	NA	NA
LOC100996414	0	NA	NA	NA	NA	NA
LOC100996365	0	NA	NA	NA	NA	NA
LOC107986804	0	NA	NA	NA	NA	NA
LOC107986803	0	NA	NA	NA	NA	NA
LOC107986805	0	NA	NA	NA	NA	NA
LOC441239	2.74249848207651	-1.16994636802587	1.46981999763226	-0.79597935115221	0.426044037345254	NA
ERV3-1-ZNF117	1050.51060919406	0.147596229379828	0.438263997703128	0.336774706919473	0.736286741363018	0.864248083139998
LOC107986705	0.107741636567967	-2.22829258802256	6.10537050093205	-0.36497254141782	0.715131903274575	NA
LOC101929322	1.04825253938233	0.279841896844277	2.15256657265654	0.13000382910291	0.89656339721706	NA
SPDYE11	0	NA	NA	NA	NA	NA
LOC107986810	0.212436878228607	-3.53684313283696	6.04140716695158	-0.585433663896155	0.558256158730024	NA
LOC107986711	0.0736951250808494	-1.69814319753138	6.11341777419021	-0.27777313120995	0.781186517984809	NA
SPDYE17	0	NA	NA	NA	NA	NA
SPDYE18	0.237415248886827	-1.78389030627172	4.95202116681413	-0.360234790236041	0.718671559867286	NA
LOC102723899	5.02584679828011	-0.860213066950264	1.07404386494732	-0.800910554051212	0.423183429707693	NA
LOC105375396	0.0344858513695341	-1.28126165693672	6.12047839865827	-0.209340115834343	0.834182737556188	NA
C7orf76	0	NA	NA	NA	NA	NA
LOC107986827	1.12463659267354	-2.63025952635079	2.22472923235985	-1.18228298891042	0.237093433056538	NA
ZASP	12.2868867751652	-0.558729856075494	1.51803315238698	-0.368061695620375	0.712827231574926	NA
LOC100289561	11.3538262213943	0.7936807478259	0.825065898642724	0.96196043144135	0.336069480482793	NA
LOC107983993	7.7603268330512	-0.837820466894885	1.04980168155155	-0.798074990370209	0.424826973774858	NA
LOC102724229	0.0292915764649744	0.155478054416204	6.12008756516373	0.0254045473632116	0.979732284008494	NA
C7orf66	0	NA	NA	NA	NA	NA
LOC100130880	0	NA	NA	NA	NA	NA
LOC100507507	127.196166312813	0.0273239775516651	0.257588737110977	0.106075979323169	0.915522069324707	0.962715727209858
LOC101928422	0	NA	NA	NA	NA	NA
LOC107986860	0	NA	NA	NA	NA	NA
LOC107984014	0	NA	NA	NA	NA	NA
LOC389602	0	NA	NA	NA	NA	NA
LOC105379752	4.04469705251149	0.199782000497267	1.70464284121948	0.117198744315463	0.906702561953944	NA
LOC101927506	0.740432034050184	-0.259986088268761	2.89353962267965	-0.0898505367719805	0.928405988026494	NA
LOC105377774	0.59950138468538	-0.613084274125553	2.5869353431384	-0.236992499929192	0.812662608728508	NA
LOC105377777	0	NA	NA	NA	NA	NA
LOC105377792	0	NA	NA	NA	NA	NA
LOC107986908	0	NA	NA	NA	NA	NA
LOC101928095	0	NA	NA	NA	NA	NA
LOC107986910	0.0658621343483106	0.783456525225815	6.11335103638331	0.128155003788121	0.89802630813745	NA
LOC101929400	0	NA	NA	NA	NA	NA
LOC107986876	0.385475694437678	0.255159015765371	3.77004476447088	0.0676806329118433	0.946039866652214	NA
LOC107984124	0.22801254151622	-0.866068337130413	4.3244267265946	-0.200273560378355	0.84126663940248	NA
LOC105379356	0.445022641654404	0.286514492935309	4.78153136906961	0.0599210735683323	0.952218495770261	NA
POTEA	0	NA	NA	NA	NA	NA
LOC105375816	0	NA	NA	NA	NA	NA
LOC105375817	0	NA	NA	NA	NA	NA
LOC107986877	0	NA	NA	NA	NA	NA
LOC100129098	0.368730400134212	-2.7809784848011	3.9433738522697	-0.705228210406793	0.480668228114597	NA
LOC107984125	0.347604532839023	-2.72243953005638	5.1902421914701	-0.524530345526182	0.599909719249746	NA
LOC105375938	0	NA	NA	NA	NA	NA
LOC105375907	0.839128949687404	-0.627480360030742	2.28046514695354	-0.275154549443122	0.783197503919988	NA
LOC101929601	0	NA	NA	NA	NA	NA
LOC101929627	0	NA	NA	NA	NA	NA
LOC100288562	0	NA	NA	NA	NA	NA
LOC107986879	0	NA	NA	NA	NA	NA
C8orf87	0.110813331660881	0.161365825499281	6.12047839865827	0.0263649040138196	0.978966286952824	NA
LOC101927245	1.78125536229019	-0.393874937403613	1.86086632710992	-0.211662133741403	0.832370631626431	NA
LOC107986873	6.03457409312048	-1.43394046302671	1.60843593542385	-0.891512326631052	0.372654381587784	NA
LOC100132813	0	NA	NA	NA	NA	NA
LOC107986982	0.244796935001342	-0.988579123393941	5.82092155177262	-0.169832064321996	0.865142209538224	NA
LOC105375787	0	NA	NA	NA	NA	NA
LOC107984097	0	NA	NA	NA	NA	NA
LOC642574	0.232771440342189	-1.0267193738546	4.36845187416781	-0.23503048755692	0.814185070255077	NA
SMPD5	0	NA	NA	NA	NA	NA
LOC107986987	1.53609352872785	-2.0336734135726	2.06212397007937	-0.986203275399747	0.324033372325689	NA
LOC107983994	2.91300730530495	-1.27015317909782	1.79294206238987	-0.70841841782929	0.478685458279279	NA
LOC107987042	0.890660655742352	-3.11959576867507	2.85744522752227	-1.09174298027757	0.27494608784377	NA
LOC107987044	0	NA	NA	NA	NA	NA
LOC107987017	0.632929238615786	-0.531673962614318	3.20832456309421	-0.165717012776773	0.868379656919427	NA
LOC105375975	0	NA	NA	NA	NA	NA
LOC107987048	0.0336229038683352	0.161332046731545	6.12047839865827	0.0263593850387434	0.978970688927959	NA
LOC100506422	0	NA	NA	NA	NA	NA
AQP7P5	0	NA	NA	NA	NA	NA
LOC101929959	1.95962071926231	-0.794913197990757	1.82712739741178	-0.435061725371088	0.66351762431854	NA
LOC102724904	0	NA	NA	NA	NA	NA
LOC107984126	0	NA	NA	NA	NA	NA
LOC101930090	0	NA	NA	NA	NA	NA
LOC107987001	0.612209321419343	-1.24198886804756	2.77347612073238	-0.447809468689274	0.654290709249959	NA
LOC100132874	0.704638968508384	0.444095903712353	2.79754421165722	0.158744909861238	0.873869853827982	NA
LOC107987020	4.00300859026743	0.61020098471938	1.37382407976562	0.444162388552313	0.656925182782379	NA
LOC107987004	0	NA	NA	NA	NA	NA
LOC100996643	0.127237319583749	-0.496117685769898	6.10952609341193	-0.0812039556234771	0.935279753775043	NA
LOC107987067	0	NA	NA	NA	NA	NA
LOC105379443	0	NA	NA	NA	NA	NA
LOC107987070	0	NA	NA	NA	NA	NA
LOC644249	0	NA	NA	NA	NA	NA
LOC105376335	0.0931395993488091	-1.22932976976059	6.11673835241816	-0.200977988420019	0.840715785589389	NA
C9orf170	3.00961769497168	1.69952396832115	1.45206904190122	1.17041539987377	0.24183384130311	NA
SPATA31C1	0	NA	NA	NA	NA	NA
LOC105369216	0	NA	NA	NA	NA	NA
SPATA31C2	0	NA	NA	NA	NA	NA
LOC107987092	0	NA	NA	NA	NA	NA
LOC102724237	0	NA	NA	NA	NA	NA
LOC107987096	0	NA	NA	NA	NA	NA
LOC107987098	1.11040038417863	0.364361844690075	2.39455392485566	0.152162722629869	0.879058594576308	NA
LOC107987099	0.0775398676577982	-1.72834658302231	6.11416255704693	-0.282679200445904	0.77742276185503	NA
LOC728026	0	NA	NA	NA	NA	NA
LOC107987034	0	NA	NA	NA	NA	NA
LOC105376204	0.419762202980839	-3.70008446298406	4.06815972860631	-0.909522907118413	0.363074171775896	NA
LOC107987013	0.315443944513833	-0.254086053156068	4.62713910426238	-0.0549121276518382	0.956208469989123	NA
LOC107987035	0	NA	NA	NA	NA	NA
